State,Sector,Year,Value
Connecticut,Commercial,1991,3.634131049
Connecticut,Commercial,1992,4.280225966
Connecticut,Commercial,1993,3.817286142
Connecticut,Commercial,1994,4.145217025
Connecticut,Commercial,1995,3.813553146
Connecticut,Commercial,1996,4.104069917
Connecticut,Commercial,1997,4.27420565
Connecticut,Commercial,1998,4.011177463
Connecticut,Commercial,1999,4.265714002
Connecticut,Commercial,2000,4.518690069
Connecticut,Commercial,2001,4.292781265
Connecticut,Commercial,2002,4.102866395
Connecticut,Commercial,2003,4.880520795
Connecticut,Commercial,2004,3.914170997
Connecticut,Commercial,2005,3.730328067
Connecticut,Commercial,2006,3.310621224
Connecticut,Commercial,2007,3.347493382
Connecticut,Commercial,2008,3.402037701
Connecticut,Commercial,2009,3.320713002
Connecticut,Commercial,2010,3.389550759
Connecticut,Electric Power,1990,10.9388463
Connecticut,Electric Power,1991,10.52915957
Connecticut,Electric Power,1992,8.477710929
Connecticut,Electric Power,1993,7.333910027
Connecticut,Electric Power,1994,7.200807502
Connecticut,Electric Power,1995,8.008654152
Connecticut,Electric Power,1996,9.050329421
Connecticut,Electric Power,1997,12.12179716
Connecticut,Electric Power,1998,10.98297425
Connecticut,Electric Power,1999,9.809831335
Connecticut,Electric Power,2000,10.55370762
Connecticut,Electric Power,2001,9.371846124
Connecticut,Electric Power,2002,8.497774437
Connecticut,Electric Power,2003,7.749083106
Connecticut,Electric Power,2004,8.534714419
Connecticut,Electric Power,2005,9.774645324
Connecticut,Electric Power,2006,9.354378089
Connecticut,Electric Power,2007,8.714642342
Connecticut,Electric Power,2008,7.830135241
Connecticut,Electric Power,2009,6.492985409
Connecticut,Electric Power,2010,7.615381975
Connecticut,Industrial,1990,2.940272746
Connecticut,Industrial,1991,3.082256322
Connecticut,Industrial,1992,3.324548872
Connecticut,Industrial,1993,3.384662916
Connecticut,Industrial,1994,2.983819084
Connecticut,Industrial,1995,2.760468183
Connecticut,Industrial,1996,2.885276537
Connecticut,Industrial,1997,2.76290574
Connecticut,Industrial,1998,2.60049511
Connecticut,Industrial,1999,2.65514779
Connecticut,Industrial,2000,2.741561807
Connecticut,Industrial,2001,2.495551913
Connecticut,Industrial,2002,2.407462219
Connecticut,Industrial,2003,2.836934248
Connecticut,Industrial,2004,2.619497755
Connecticut,Industrial,2005,2.654642387
Connecticut,Industrial,2006,2.580311272
Connecticut,Industrial,2007,2.309003439
Connecticut,Industrial,2008,1.964993834
Connecticut,Industrial,2009,2.116979059
Connecticut,Industrial,2010,1.9851742
Connecticut,Residential,1990,8.139676838
Connecticut,Residential,1991,7.883082866
Connecticut,Residential,1992,9.347562126
Connecticut,Residential,1993,8.92489167
Connecticut,Residential,1994,8.534789295
Connecticut,Residential,1995,7.839350116
Connecticut,Residential,1996,8.317203899
Connecticut,Residential,1997,8.067522951
Connecticut,Residential,1998,7.017075954
Connecticut,Residential,1999,7.929669541
Connecticut,Residential,2000,8.672988946
Connecticut,Residential,2001,8.402929639
Connecticut,Residential,2002,8.137736909
Connecticut,Residential,2003,9.494367246
Connecticut,Residential,2004,10.18042142
Connecticut,Residential,2005,9.281094798
Connecticut,Residential,2006,8.026402499
Connecticut,Residential,2007,8.29689656
Connecticut,Residential,2008,8.187506994
Connecticut,Residential,2009,8.276495204
Connecticut,Residential,2010,7.748740778
Connecticut,Transportation,1990,14.69686972
Connecticut,Transportation,1991,14.58460833
Connecticut,Transportation,1992,14.67794677
Connecticut,Transportation,1993,14.78203684
Connecticut,Transportation,1994,14.66009902
Connecticut,Transportation,1995,14.39044858
Connecticut,Transportation,1996,15.19677955
Connecticut,Transportation,1997,15.24094304
Connecticut,Transportation,1998,15.47572085
Connecticut,Transportation,1999,16.72344038
Connecticut,Transportation,2000,16.21041122
Connecticut,Transportation,2001,16.94168674
Connecticut,Transportation,2002,16.87185738
Connecticut,Transportation,2003,17.37172971
Connecticut,Transportation,2004,19.287208
Connecticut,Transportation,2005,18.40307125
Connecticut,Transportation,2006,17.61584762
Connecticut,Transportation,2007,17.65324348
Connecticut,Transportation,2008,16.94864655
Connecticut,Transportation,2009,16.45706811
Connecticut,Transportation,2010,16.28786658
Connecticut,Population,1990,"3,291,967"
Connecticut,Population,1991,"3,302,895"
Connecticut,Population,1992,"3,300,712"
Connecticut,Population,1993,"3,309,175"
Connecticut,Population,1994,"3,316,121"
Connecticut,Population,1995,"3,324,144"
Connecticut,Population,1996,"3,336,685"
Connecticut,Population,1997,"3,349,348"
Connecticut,Population,1998,"3,365,352"
Connecticut,Population,1999,"3,386,401"
Connecticut,Population,2000,"3,405,565"
Connecticut,Population,2001,"3,432,835"
Connecticut,Population,2002,"3,458,749"
Connecticut,Population,2003,"3,484,336"
Connecticut,Population,2004,"3,496,094"
Connecticut,Population,2005,"3,506,956"
Connecticut,Population,2006,"3,517,460"
Connecticut,Population,2007,"3,527,270"
Connecticut,Population,2008,"3,545,579"
Connecticut,Population,2009,"3,561,807"
Connecticut,Population,2010,"3,574,097"
Delaware,Commercial,1990,0.575651122
Delaware,Commercial,1991,0.575350227
Delaware,Commercial,1992,0.551391467
Delaware,Commercial,1993,0.68707635
Delaware,Commercial,1994,0.614978582
Delaware,Commercial,1995,0.570962285
Delaware,Commercial,1996,0.72324968
Delaware,Commercial,1997,0.697973818
Delaware,Commercial,1998,0.603209586
Delaware,Commercial,1999,0.635767523
Delaware,Commercial,2000,0.627491818
Delaware,Commercial,2001,0.681723277
Delaware,Commercial,2002,0.740823743
Delaware,Commercial,2003,0.789641267
Delaware,Commercial,2004,0.785944566
Delaware,Commercial,2005,0.727481324
Delaware,Commercial,2006,0.725011824
Delaware,Commercial,2007,0.683850778
Delaware,Commercial,2008,0.648010494
Delaware,Commercial,2009,0.840150931
Delaware,Commercial,2010,0.83176942
Delaware,Electric Power,1990,7.488457243
Delaware,Electric Power,1991,7.750761595
Delaware,Electric Power,1992,6.758987214
Delaware,Electric Power,1993,7.507661896
Delaware,Electric Power,1994,7.115655767
Delaware,Electric Power,1995,6.645844166
Delaware,Electric Power,1996,6.575921647
Delaware,Electric Power,1997,5.687457355
Delaware,Electric Power,1998,5.363873679
Delaware,Electric Power,1999,4.983920164
Delaware,Electric Power,2000,5.195681029
Delaware,Electric Power,2001,5.087177565
Delaware,Electric Power,2002,5.044866408
Delaware,Electric Power,2003,5.783547584
Delaware,Electric Power,2004,5.887497038
Delaware,Electric Power,2005,6.292256305
Delaware,Electric Power,2006,5.620333198
Delaware,Electric Power,2007,6.565115433
Delaware,Electric Power,2008,6.144546664
Delaware,Electric Power,2009,3.779343743
Delaware,Electric Power,2010,4.17370518
Delaware,Industrial,1990,4.036619444
Delaware,Industrial,1991,3.047520761
Delaware,Industrial,1992,4.360132515
Delaware,Industrial,1993,4.637909551
Delaware,Industrial,1994,4.777667007
Delaware,Industrial,1995,4.924045607
Delaware,Industrial,1996,4.914598691
Delaware,Industrial,1997,4.795451228
Delaware,Industrial,1998,4.519102269
Delaware,Industrial,1999,4.836226413
Delaware,Industrial,2000,4.575188522
Delaware,Industrial,2001,4.384733034
Delaware,Industrial,2002,3.993434768
Delaware,Industrial,2003,3.817739117
Delaware,Industrial,2004,3.658594971
Delaware,Industrial,2005,3.925487895
Delaware,Industrial,2006,3.642743929
Delaware,Industrial,2007,3.589164628
Delaware,Industrial,2008,3.424889592
Delaware,Industrial,2009,1.503106649
Delaware,Industrial,2010,1.547921449
Delaware,Residential,1990,1.069005526
Delaware,Residential,1991,1.094002691
Delaware,Residential,1992,1.155725985
Delaware,Residential,1993,1.174858124
Delaware,Residential,1994,1.225221573
Delaware,Residential,1995,1.16862688
Delaware,Residential,1996,1.266880514
Delaware,Residential,1997,1.13139616
Delaware,Residential,1998,1.061861296
Delaware,Residential,1999,1.133596854
Delaware,Residential,2000,1.215479201
Delaware,Residential,2001,1.170064978
Delaware,Residential,2002,1.178471837
Delaware,Residential,2003,1.291000736
Delaware,Residential,2004,1.218535961
Delaware,Residential,2005,1.194086947
Delaware,Residential,2006,0.991933453
Delaware,Residential,2007,1.010905307
Delaware,Residential,2008,0.978459066
Delaware,Residential,2009,1.039766332
Delaware,Residential,2010,1.058586297
Delaware,Transportation,1990,4.529646668
Delaware,Transportation,1991,5.075013031
Delaware,Transportation,1992,4.695020452
Delaware,Transportation,1993,4.9080211
Delaware,Transportation,1994,4.551351119
Delaware,Transportation,1995,4.313727453
Delaware,Transportation,1996,4.781994718
Delaware,Transportation,1997,4.671530503
Delaware,Transportation,1998,4.710757631
Delaware,Transportation,1999,4.887891056
Delaware,Transportation,2000,5.077293709
Delaware,Transportation,2001,4.702107511
Delaware,Transportation,2002,4.936458653
Delaware,Transportation,2003,4.825010939
Delaware,Transportation,2004,4.95561028
Delaware,Transportation,2005,5.164953065
Delaware,Transportation,2006,5.186293659
Delaware,Transportation,2007,5.227649455
Delaware,Transportation,2008,5.050034828
Delaware,Transportation,2009,4.865007588
Delaware,Transportation,2010,4.552162104
Delaware,Population,1990,"669,567"
Delaware,Population,1991,"683,080"
Delaware,Population,1992,"694,925"
Delaware,Population,1993,"706,378"
Delaware,Population,1994,"717,545"
Delaware,Population,1995,"729,734"
Delaware,Population,1996,"740,977"
Delaware,Population,1997,"751,487"
Delaware,Population,1998,"763,335"
Delaware,Population,1999,"774,990"
Delaware,Population,2000,"783,600"
Delaware,Population,2001,"795,699"
Delaware,Population,2002,"806,169"
Delaware,Population,2003,"818,003"
Delaware,Population,2004,"830,803"
Delaware,Population,2005,"845,150"
Delaware,Population,2006,"859,268"
Delaware,Population,2007,"871,749"
Delaware,Population,2008,"883,874"
Delaware,Population,2009,"891,730"
Delaware,Population,2010,"897,934"
District of Columbia,Commercial,1990,1.238872689
District of Columbia,Commercial,1991,1.367078556
District of Columbia,Commercial,1992,1.369848707
District of Columbia,Commercial,1993,1.442419119
District of Columbia,Commercial,1994,1.424046528
District of Columbia,Commercial,1995,1.429541394
District of Columbia,Commercial,1996,1.430159656
District of Columbia,Commercial,1997,1.393058924
District of Columbia,Commercial,1998,1.254571032
District of Columbia,Commercial,1999,1.225432622
District of Columbia,Commercial,2000,1.342592853
District of Columbia,Commercial,2001,1.374725308
District of Columbia,Commercial,2002,1.319779405
District of Columbia,Commercial,2003,1.195042539
District of Columbia,Commercial,2004,1.272180277
District of Columbia,Commercial,2005,1.331996508
District of Columbia,Commercial,2006,1.104372536
District of Columbia,Commercial,2007,1.232748801
District of Columbia,Commercial,2008,1.150378323
District of Columbia,Commercial,2009,1.196903321
District of Columbia,Commercial,2010,1.163487938
District of Columbia,Electric Power,1990,0.407754386
District of Columbia,Electric Power,1991,0.232017619
District of Columbia,Electric Power,1992,0.115628849
District of Columbia,Electric Power,1993,0.223643274
District of Columbia,Electric Power,1994,0.309274161
District of Columbia,Electric Power,1995,0.221750112
District of Columbia,Electric Power,1996,0.134908015
District of Columbia,Electric Power,1997,0.089797299
District of Columbia,Electric Power,1998,0.262079415
District of Columbia,Electric Power,1999,0.253799484
District of Columbia,Electric Power,2000,0.171586595
District of Columbia,Electric Power,2001,0.156341818
District of Columbia,Electric Power,2002,0.26700416
District of Columbia,Electric Power,2003,0.081937095
District of Columbia,Electric Power,2004,0.055832529
District of Columbia,Electric Power,2005,0.232335238
District of Columbia,Electric Power,2006,0.099449756
District of Columbia,Electric Power,2007,0.084930337
District of Columbia,Electric Power,2008,0.070360127
District of Columbia,Electric Power,2009,0.036642034
District of Columbia,Electric Power,2010,0.186973891
District of Columbia,Industrial,1990,0.038293766
District of Columbia,Industrial,1991,0.026353473
District of Columbia,Industrial,1992,0.032620336
District of Columbia,Industrial,1993,0.023751509
District of Columbia,Industrial,1994,0.03543625
District of Columbia,Industrial,1995,0.026350585
District of Columbia,Industrial,1996,0.025356273
District of Columbia,Industrial,1997,0.032994281
District of Columbia,Industrial,1998,0.020711864
District of Columbia,Industrial,1999,0.070003846
District of Columbia,Industrial,2000,0.026658131
District of Columbia,Industrial,2001,0.064892598
District of Columbia,Industrial,2002,0.068138995
District of Columbia,Industrial,2003,0.10241541
District of Columbia,Industrial,2004,0.072091623
District of Columbia,Industrial,2005,0.060442819
District of Columbia,Industrial,2006,0.06076801
District of Columbia,Industrial,2007,0.043474612
District of Columbia,Industrial,2008,0.039923383
District of Columbia,Industrial,2009,0.036231117
District of Columbia,Industrial,2010,0.033927383
District of Columbia,Residential,1990,0.919242175
District of Columbia,Residential,1991,0.92695543
District of Columbia,Residential,1992,0.993219682
District of Columbia,Residential,1993,0.984778882
District of Columbia,Residential,1994,0.932579273
District of Columbia,Residential,1995,0.963727295
District of Columbia,Residential,1996,1.064185878
District of Columbia,Residential,1997,0.979497866
District of Columbia,Residential,1998,0.826704722
District of Columbia,Residential,1999,0.859597858
District of Columbia,Residential,2000,0.937440044
District of Columbia,Residential,2001,0.797761897
District of Columbia,Residential,2002,0.926296794
District of Columbia,Residential,2003,0.978927498
District of Columbia,Residential,2004,0.950994312
District of Columbia,Residential,2005,0.930773857
District of Columbia,Residential,2006,0.699043879
District of Columbia,Residential,2007,0.821103898
District of Columbia,Residential,2008,0.790584526
District of Columbia,Residential,2009,0.820323926
District of Columbia,Residential,2010,0.82577435
District of Columbia,Transportation,1990,1.838025847
District of Columbia,Transportation,1991,1.836613605
District of Columbia,Transportation,1992,1.856642301
District of Columbia,Transportation,1993,1.879855814
District of Columbia,Transportation,1994,1.813242526
District of Columbia,Transportation,1995,1.790195812
District of Columbia,Transportation,1996,1.733280575
District of Columbia,Transportation,1997,1.771284756
District of Columbia,Transportation,1998,1.71625071
District of Columbia,Transportation,1999,1.747658396
District of Columbia,Transportation,2000,1.827967541
District of Columbia,Transportation,2001,1.693883705
District of Columbia,Transportation,2002,1.60907529
District of Columbia,Transportation,2003,1.560130195
District of Columbia,Transportation,2004,1.669987223
District of Columbia,Transportation,2005,1.384202943
District of Columbia,Transportation,2006,1.235631214
District of Columbia,Transportation,2007,1.221915438
District of Columbia,Transportation,2008,1.082698838
District of Columbia,Transportation,2009,1.127935756
District of Columbia,Transportation,2010,1.080768514
District of Columbia,Population,1990,"605,321"
District of Columbia,Population,1991,"600,870"
District of Columbia,Population,1992,"597,565"
District of Columbia,Population,1993,"595,301"
District of Columbia,Population,1994,"589,239"
District of Columbia,Population,1995,"580,517"
District of Columbia,Population,1996,"572,377"
District of Columbia,Population,1997,"567,736"
District of Columbia,Population,1998,"565,230"
District of Columbia,Population,1999,"570,213"
District of Columbia,Population,2000,"572,059"
District of Columbia,Population,2001,"574,504"
District of Columbia,Population,2002,"573,158"
District of Columbia,Population,2003,"568,502"
District of Columbia,Population,2004,"567,754"
District of Columbia,Population,2005,"567,136"
District of Columbia,Population,2006,"570,681"
District of Columbia,Population,2007,"574,404"
District of Columbia,Population,2008,"580,236"
